UNIV_ID,BRANCH,UNIV_NAME,City,Address,State,ZIP,Sector_id
105668009,Rio Salado College - Luke Air Force Base,Rio Salado College,Glendale,"7383 North Litchfield Road, 56th Mission Support Center, Room 3138",AZ,85309,4
105668010,Rio Salado College - Northern,Rio Salado College,Phoenix,1715 West Northern Avenue,AZ,85021,4
105668011,Rio Salado College - East Valley Veterans Educational Center,Rio Salado College,Tempe,3320 South Price Road,AZ,85282,4
105668013,Rio Salado College- Thomas,Rio Salado College,Phoenix,3631 W. Thomas Rd,AZ,85019,4
105668014,Rio Salado College- SPOT 127,Rio Salado College,Phoenix,3701 W. Thomas Rd,AZ,85019,4
105677001,Main Campus,Roberto-Venn School of Luthiery,PHOENIX,1012 NW Grand Ave,AZ,85007,9
105747001,Main Campus,Scottsdale Community College,SCOTTSDALE,9000 E CHAPARRAL RD,AZ,85256,4
105792001,SOUTH MOUNTAIN COMMUNITY COLLEGE,South Mountain Community College,PHOENIX,7050 S 24TH ST,AZ,85042,4
105792002,Guadalupe Campus,South Mountain Community College,Guadalupe,9233 South Avenida del Yaqui,AZ,85283,4
105792004,Laveen Campus,South Mountain Community College,Laveen,7900 South 43rd Avenue,AZ,85339,4
105899001,Main Campus,Arizona Christian University,PHOENIX,2625 E CACTUS RD,AZ,850327097,2
106041001,"Universal Technical Institute of Arizona, Inc.",Universal Technical Institute of Arizona Inc,Avondale,10695 West Pierce Street,AZ,85323,6
106111001,"Empire Beauty School - NW Phoenix, AZ",Empire Beauty School-NW Phoenix,Phoenix,2727 West Glendale Ave. #200,AZ,85051,9
106148001,Yavapai College - Prescott Campus,Yavapai College,Prescott,1100 E Sheldon St,AZ,86301,4
106148002,Yavapai College -Verde Campus,Yavapai College,Clarkdale,601 Black Hills Dr.,AZ,86324,4
106148003,Yavapai College - Chino Agribusiness,Yavapai College,Chino Valley,2275 Old Home Manor Way,AZ,86323,4
106148004,Yavapai College - Prescott Valley Extension,Yavapai College,Prescott Valley,6955 Panther Path,AZ,86314,4
106148005,Yavapai College - Sedona Center,Yavapai College,Sedona,4215 Arts Village Dr.,AZ,86336,4
106148006,Yavapai College - CTEC Campus,Yavapai College,Prescott,220 Ruger Rd.,AZ,86301,4
106245001,"University of Arkansas, Little Rock",University of Arkansas at Little Rock,LITTLE ROCK,2801 S UNIVERSITY AVE,AR,72204,1
106245002,William H. Bowen School of Law,University of Arkansas at Little Rock,Little Rock,1201 McMath Avenue,AR,72202,1
106245003,University of Arkansas Little Rock Benton Center,University of Arkansas at Little Rock,Benton,410 River Street,AR,72015,1
106245004,Clinton School of Public Service,University of Arkansas at Little Rock,Little Rock,1200 President Clinton Avenue,AR,72201,1
106263001,University of Arkansas for Medical Sciences,University of Arkansas for Medical Sciences,LITTLE ROCK,4301 W MARKHAM SLOT 583,AR,72205,1
106263002,UAMS Northwest,University of Arkansas for Medical Sciences,Fayetteville,2855 E. Joyce Blvd.,AR,72703,1
106306001,Arkansas Baptist College,Arkansas Baptist College,LITTLE ROCK,1621 Martin Luther King Drive,AR,722026099,2
106315001,Main Campus,Arkansas Beauty School-Little Rock,LITTLE ROCK,8521 Geyer Springs Road Unit 30,AR,72209,9
106324001,Main Campus,Arkansas Beauty College,Russellville,109 N Commerce St,AR,72801,9
106342001,Main Campus,Lyon College,BATESVILLE,2300 HIGHLAND ROAD,AR,72501,2
106351001,Arkansas College of Barbering and Hair Design,Arkansas College of Barbering and Hair Design,NORTH LITTLE ROCK,200 E WASHINGTON AVE,AR,72114,9
106351002,Arkansas College of Barbering and Hair Design,Arkansas College of Barbering and Hair Design,Little Rock,9100 North Rodney Parham Road Ste 101,AR,72205,9
106360001,Arthurs Beauty College-Fort Smith,Arthur's Beauty College Inc-Fort Smith,FORT SMITH,2000 NORTH B ST,AR,729013342,9
106397001,Main Campus,University of Arkansas,FAYETTEVILLE,ADMINISTRATION BLDG 422,AR,727011201,1
106412001,UAPB - University of Arkansas at Pine Bluff,University of Arkansas at Pine Bluff,PINE BLUFF,1200 N UNIVERSITY MAIL SLOT 4967,AR,716014967,1
106412002,North Little Rock,University of Arkansas at Pine Bluff,North Little Rock,1333 Main St.,AR,72114,1
106449001,Main Campus,Arkansas State University-Beebe,BEEBE,1000 IOWA STREET,AR,720121000,4
106449002,ASU-Heber Springs Campus,Arkansas State University-Beebe,Heber Springs,101 River Crest,AR,72543,4
106449003,ASU-Searcy Campus,Arkansas State University-Beebe,Searcy,1800 East Moore Avenue / PO Box 909,AR,72145,4
106449004,ASU-LRAFB,Arkansas State University-Beebe,Jacksonville,"1490 Vandenburg Blvd, Suite 115 / PO Box 1235",AR,72078,4
106458001,Arkansas State University-Jonesboro,Arkansas State University-Main Campus,State University,PO Box 10,AR,72467,1
106467001,Main Campus,Arkansas Tech University,RUSSELLVILLE,"1509 N. Boulder Ave., Room 210",AR,728012222,1
106467002,Arkansas Tech University - Ozark Campus,Arkansas Tech University,Ozark,1700 Helberg Lane,AR,72949,1
106485001,University of Arkansas at Monticello,University of Arkansas at Monticello,Monticello,Highway 425 South,AR,71656,1
106485002,Crossett COT,University of Arkansas at Monticello,Crossett,1326 Highway 52 W,AR,71635,1
106485003,McGehee COT,University of Arkansas at Monticello,McGehee,P.O. Box 747,AR,71654,1
106494001,"Arthur's Beauty College, Inc.-Jacksonville",Arthur's Beauty College Inc-Jacksonville,JACKSONVILLE,2600 JOHN HARDEN DR,AR,72076,9
106546001,Main Campus,Baptist Health College-Little Rock,LITTLE ROCK,11900 COL GLENN RD STE 1000,AR,722102820,5
106625001,Main Campus,Black River Technical College,POCAHONTAS,1410 HWY 304,AR,72455,4
106625002,Black River Technical College Paragould,Black River Technical College,Paragould,2402 N 12th Ave,AR,72450,4
106704001,Main Campus,University of Central Arkansas,CONWAY,201 DONAGHEY AVE,AR,720350001,1
106713001,Main Campus,Central Baptist College,CONWAY,1501 COLLEGE AVE,AR,72034,2
106795001,Sevier County Campus (Main),Cossatot Community College of the University of Arkansas,DE QUEEN,183 College Drive,AR,71832,4
106795002,Howard County Campus,Cossatot Community College of the University of Arkansas,Nashville,1558 Highway 371 West,AR,71852,4
106795003,Little River Campus,Cossatot Community College of the University of Arkansas,Ashdown,1411 North Constitution Avenue,AR,71822,4
106810001,Main Campus,Crowley's Ridge College,PARAGOULD,100 COLLEGE DR,AR,72450,2
106829001,Technical Instruction Center,Crowley's Ridge Technical Institute,FORREST CITY,1700 Newcastle Road,AR,72335,7
106883001,East Arkansas Community College,East Arkansas Community College,FORREST CITY,1700 NEWCASTLE RD,AR,72335,4
106892001,Main Campus,Eastern College of Health Vocations-Little Rock,LITTLE ROCK,200 South University Avenue,AR,72205,9
106908001,"Imagine-Paul Mitchell Partner School (Main Campus, North Little Rock, AR)",Imagine-Paul Mitchell Partner School,North Little Rock,4201 E McCain Blvd,AR,72117,9
106908002,"Imagine-Paul Mitchell Partner School (Branch Campus, Norman, OK)",Imagine-Paul Mitchell Partner School,Norman,3030 William Pereira Drive,OK,73072,9
106980001,Main Campus,National Park College,HOT SPRINGS,101 COLLEGE DR,AR,71913,4
106999001,Main Campus,University of Arkansas Community College-Batesville,Batesville,"2005 White Drive, PO BOX 3350",AR,725033350,4
107044001,Main Campus,Harding University,Searcy,900 E. Center,AR,72149,2
107044002,Harding University North Little Rock,Harding University,North Little Rock,"Suite 113, 3807 McCain Park Drive",AR,72116,2
107044003,Harding University Northwest Arkansas,Harding University,Rogers,901 South 52nd Street,AR,72758,2
107044004,Harding University-Athens Greece,Harding University,Markopoulo Attiki,37 KLM Porto Rafti Avenue,,19003,2
107044005,Harding University-Florence Italy,Harding University,Scandicci Firenze,Via Triozzi 57,,50018,2
107044006,Graduate School of Religion,Harding University,Memphis,1000 Cherry Road,TN,38117,2
107044007,Harding University Australasia - HUA,Harding University,Main Beach QLD,"Main Beach LPO, P.O.Box 766",,4217,2
107044008,Harding University Paris (HIP),Harding University,Toulouse,"Harding University C/O Hotel Nouvel Horizen, 298 300 Ave De Gde Bretagne",,31500,2
107044009,Harding University Latin America (HULA) Chile,Harding University,Vina del Mar,"Iberia 390, Cerro Castillo",,2520000,2
107044010,Harding University Zambia (HIZ),Harding University,Kalomo,"Namwianga Mission, PO Box 620022",,20100,2
107044011,Harding University England (HUE),Harding University,London,"C/O Florida State, 103 Great Russell Street",,0,2
107071001,Henderson State University,Henderson State University,ARKADELPHIA,1100 HENDERSON ST,AR,719990001,1
107071002,Hot Springs Location,Henderson State University,Hot Springs,201 Market Street,AR,71901,1
107080001,Main Campus,Hendrix College,CONWAY,1600 WASHINGTON AVE,AR,720323080,2
107099001,Hot Springs Beauty College,Hot Springs Beauty College,HOT SPRINGS,100 Cones Rd,AR,71901,9
107123001,Main Campus,Jefferson Regional Medical Center School of Nursing,PINE BLUFF,1600 West 40th,AR,71603,5
107141001,Main Campus,John Brown University,SILOAM SPRINGS,2000 W UNIVERSITY ST,AR,727612121,2
107141002,Fort Smith Center,John Brown University,Fort Smith,"1401 S. Waldron Road, Suite 201",AR,72903,2
107141003,Rogers Center,John Brown University,Rogers,"2807 Ajax Avenue, Suite 200",AR,72758,2
107141004,Little Rock Center,John Brown University,Little Rock,"8114 Cantrell Road, Suite 250",AR,72227,2
107141005,Ireland Center,John Brown University,Belfast,157 Finaghy Road South,,BT1O ODA,2
107220001,Career Academy of Hair Design,Career Academy of Hair Design,Springdale,346 E Robinson Ave,AR,727647128,9
107220002,Rogers Campus,Career Academy of Hair Design,Springdale,346 E Robinson Ave,AR,727567128,9
107220003,Siloam Springs,Career Academy of Hair Design,Siloam Springs,821 S Mount Olive,AR,72761,9
107220004,Fayetteville Campus,Career Academy of Hair Design,Fayetteville,4310 W Martin Luther King Blvd,AR,727017731,9
107220005,Fort Smith Campus,Career Academy of Hair Design,Fort Smith,1000 Phoenix Ave,AR,72903,9
107293001,Mellie's Inc. - Academy of Salon & Spa,Academy of Salon and Spa,FORT SMITH,311 S 16TH ST,AR,72901,9
107318001,Main Campus,Arkansas State University Mid-South,WEST MEMPHIS,2000 W.  BROADWAY,AR,723013829,4
107327001,Main Campus,Arkansas Northeastern College,Blytheville,2501 S. Division,AR,723161109,4
107327002,Leachville Center,Arkansas Northeastern College,Leachville,103 North Main Street,AR,72438,4
107327003,Osceola Center,Arkansas Northeastern College,Osceola,2868 West Semmes Street,AR,72370,4
107442001,Main Campus,New Tyler Barber College Inc,NORTH LITTLE ROCK,1221 E 7TH ST,AR,721144973,9
107460001,South Campus,North Arkansas College,HARRISON,1515 PIONEER DR.,AR,72601,4
107488001,Main Campus,Northwest Technical Institute,SPRINGDALE,709 S OLD MISSOURI RD,AR,72764,7
107512001,Main Campus,Ouachita Baptist University,ARKADELPHIA,410 OUACHITA ST,AR,719980001,2
107512002,OBU at New Life Church,Ouachita Baptist University,Conway,633 South Country Club Road,AR,72034,2
107521001,Main Campus,College of the Ouachitas,MALVERN,ONE COLLEGE CIR,AR,72104,4
107549001,Main Campus,Ozarka College,MELBOURNE,218 COLLEGE DR,AR,725560010,4
107549002,Ozarka College-Mountain View,Ozarka College,Mountain View,1800 College Drive,AR,72560,4
107549003,Ozarka College-Ash Flat,Ozarka College,Ash Flat,64 College Drive,AR,72513,4
107549004,Ozarka College-Mammoth Spring,Ozarka College,Mammoth Spring,520 Archer,AR,72554,4
107558001,Main Campus,University of the Ozarks,Clarksville,415 N. College Ave.,AR,72830,2
107585001,Main Campus,University of Arkansas Community College-Morrilton,MORRILTON,1537 University Blvd.,AR,72110,4
107600001,Philander Smith College,Philander Smith College,LITTLE ROCK,900 DAISY BATES DRIVE,AR,722023799,2
107619001,Main Campus,Phillips Community College of the University of Arkansas,HELENA,1000 CAMPUS DR,AR,723420785,4
107619002,"Phillips Comm Coll, Stuttgart, AR",Phillips Community College of the University of Arkansas,STUTTGART,BOX A,AR,72160,4
107619003,"Phillips Comm Coll, Dewitt, AR",Phillips Community College of the University of Arkansas,DEWITT,P.O. BOX 427,AR,72042,4
107637001,Main Campus,Southeast Arkansas College,Pine Bluff,1900 Hazel St.,AR,71603,4
107655001,Main Campus,Professional Cosmetology Education Center,El Dorado,460 N Washington Ave,AR,71730,9
107664001,Main Campus,University of Arkansas-Pulaski Technical College,NORTH LITTLE ROCK,3000 W SCENIC DR,AR,72118,4
107725001,Hope Campus,University of Arkansas Community College-Hope,HOPE,2500 S MAIN,AR,71801,4
107725002,University of Arkansas Community College-Texarkana,University of Arkansas Community College-Hope,Texarkana,3501 U of A Way,AR,71854,4
107743001,University of Arkansas at Rich Mountain Main Campus,University of Arkansas Community College Rich Mountain,MENA,1100 COLLEGE DR,AR,71953,4
107789001,Main Campus,Paul Mitchell the School-Arkansas,FAYETTEVILLE,4156 N Steele Blvd,AR,72703,9
107831001,Searcy Beauty College,Searcy Beauty College,Searcy,1004 S Main St,AR,72143,9
107840001,Main Campus,Shorter College,North Little Rock,604 Locust St,AR,72114,5
107877001,Williams Baptist University,Williams Baptist College,Walnut Ridge,60 W Fulbright Avenue,AR,72476,2
107974001,Main Campus (West),South Arkansas Community College,EL DORADO,300 S WEST AVE,AR,717317010,4
107983001,Main Campus,Southern Arkansas University Main Campus,MAGNOLIA,100 E. University Street,AR,71754,1
107992001,Main Campus,Southern Arkansas University Tech,Camden,6415 Spellman Road,AR,71701,4
108065001,Velvatex College of Beauty Culture,Velvatex College of Beauty Culture,LITTLE ROCK,1520 MARTIN LUTHER KING DR,AR,722025452,9
108092001,Main Campus,University of Arkansas-Fort Smith,Fort Smith,5210 Grand Ave,AR,729133649,1
108232001,Main Campus,Academy of Art University,SAN FRANCISCO,79 NEW MONTGOMERY,CA,94105,3
108269001,Main Campus,Academy of Chinese Culture and Health Sciences,OAKLAND,1600 Broadway Ste. 200,CA,94612,2
108348001,Main Campus,The Academy of Radio and TV Broadcasting,HUNTINGTON BEACH,16052 BEACH BLVD ST 263N,CA,92647,9
108649001,Avalon School of Cosmetology-Alameda,Avalon School of Cosmetology-Alameda,ALAMEDA,2318 CENTRAL AVE,CA,94501,9
108667001,Main Campus,College of Alameda,ALAMEDA,555 Ralph Appezzato Memorial Parkway,CA,94501,4
108807001,Santa Maria,Allan Hancock College,Santa Maria,800 S. College Drive,CA,934546399,4
108807002,Lompoc Valley Center,Allan Hancock College,Lompoc,One Hancock Drive,CA,934362755,4
108852001,Los Angeles - Main Campus,American Academy of Dramatic Arts-Los Angeles,Los Angeles,1336 N. La Brea Avenue,CA,90028,5
108861001,American Baptist Seminary of the West,American Baptist Seminary of the West,BERKELEY,2606 DWIGHT WAY,CA,947043029,2
108870001,American Film Institute Conservatory,American Film Institute Conservatory,LOS ANGELES,2021 NORTH WESTERN AVE,CA,900271625,2
108977001,Main Campus,American Beauty College,West Covina,646 S. Sunset Ave,CA,91790,9
109040001,Los Angeles,American Career College-Los Angeles,Los Angeles,4021 Rosewood Ave,CA,90004,6
109086001,Main Campus,American Conservatory Theater,SAN FRANCISCO,30 GRANT AVE,CA,941085834,2
109208001,Main Campus,American River College,SACRAMENTO,4700 COLLEGE OAK DR,CA,958414286,4
109208002,Natomas Center,American River College,Sacramento,2421 Del Paso Rd,CA,95835,4
109208003,Sacramento Regional Public Safety Training Center,American River College,McClellan,5146 Arnold Av #110A,CA,95652,4
109208004,Mather Center,American River College,Mather,10150 Missile Way,CA,95655,4
109350001,Main Campus,Antelope Valley College,LANCASTER,3041 West Avenue K,CA,935365426,4
109651001,Hillside Campus,Art Center College of Design,PASADENA,1700 LIDA ST,CA,91103,2
109651002,South Campus,Art Center College of Design,Pasadena,950 South Raymond Avenue/870 South Raymond,CA,91105,2
109721001,Main Campus,Associated Technical College-Los Angeles,Los Angeles,1670 Wilshire Blvd.,CA,900171601,9
109730001,Main Campus,Associated Technical College-San Diego,SAN DIEGO,"707 BROADWAY, STE 300",CA,92101,9
109785001,Azusa (main campus),Azusa Pacific University,AZUSA,901 E. Alosta Ave.,CA,917027000,2
109785002,Inland Empire Regional Campus,Azusa Pacific University,San Bernardino,375 W. Hospitality Lane,CA,92408,2
109785004,Orange County Regional Campus,Azusa Pacific University,Orange,1915 Orangewood Ave. Suite 100,CA,92868,2
109785005,San Diego Regional Campus,Azusa Pacific University,San Diego,5353 Mission Center Rd. Ste. 300,CA,921081306,2
109785006,High Desert Regional Campus,Azusa Pacific University,Victorville,15283 Pahute Avenue,CA,92395,2
109785007,Los Angeles Regional Site,Azusa Pacific University,Los Angeles,3580 Wilshire Blvd #200,CA,90010,2
109785008,Murrieta Regional Campus,Azusa Pacific University,Murrieta,40508 Murrieta Hot Springs Road,CA,92563,2
109819001,Bakersfield College,Bakersfield College,Bakersfield,1801 Panorama Drive,CA,933051299,4
109907001,Barstow Community College District,Barstow Community College,BARSTOW,2700 BARSTOW RD,CA,923116608,4
109934001,Main Campus,Bellus Academy-National City,NATIONAL CITY,1520 PLAZA BLVD,CA,91950,6
110060001,Main Campus,Bethesda University,Anaheim,730 N. Euclid St.,CA,92801,2
